ID,FIPS,State,County,groceryStores,supercenters,convenienceStores,lowAccess,nocarAccess,fastFood
854,17119,IL,Madison,0.164250811,0.018664865,0.436757838,25.74608341,1.652957657,0.724196758
855,17121,IL,Marion,0.102843626,0.025710907,0.668483571,1.203281368,2.025385096,0.617061758
856,17123,IL,Marshall,0.243368216,0,1.135718342,21.66354003,4.238739552,0.405613694
857,17125,IL,Mason,0.209394849,0,0.558386264,16.10408612,1.053870138,0.767781113
858,17127,IL,Massac,0.196927924,0,0.328213207,18.11457872,1.542244851,0.328213207
859,17129,IL,Menard,0.157207986,0,0.393019965,22.95379527,1.667095604,0.314415972
860,17131,IL,Mercer,0.123312165,0,0.616560824,14.04301896,1.367163039,0.308280412
861,17133,IL,Monroe,0.149893576,0.029978715,0.359744581,23.48640793,1.37067564,0.539616872
862,17135,IL,Montgomery,0.135043889,0.033760972,0.945307225,8.656337083,1.355671634,0.675219446
863,17137,IL,Morgan,0.1984577,0.0283511,0.652075301,20.62384244,2.867325555,0.6237242
864,17139,IL,Moultrie,0.06696578,0,0.401794683,15.13901044,2.431724912,0.200897341
865,17141,IL,Ogle,0.170299728,0.018922192,0.473054799,21.34075903,1.489516369,0.548743566
866,17143,IL,Peoria,0.261676653,0.01068068,0.37382379,19.95186533,1.69485437,0.662202143
867,17145,IL,Perry,0.226675129,0.045335026,0.408015233,23.89340947,2.242791598,0.453350258
868,17147,IL,Piatt,0.181774115,0,0.424139603,21.56556257,1.82948909,0.302956859
869,17149,IL,Pike,0.306597989,0,0.797154771,18.22937742,1.680505464,0.429237184
870,17151,IL,Pope,0.234082397,0,0.936329588,28.78954253,1.471413574,0
871,17153,IL,Pulaski,0.833611204,0,0.666888963,33.73630866,1.354736234,0.333444481
872,17155,IL,Putnam,0.339789331,0,0.509683996,4.114911835,1.124687315,0
873,17157,IL,Randolph,0.18206093,0.030343488,0.515839301,24.65343639,2.341453499,0.576526277
874,17159,IL,Richland,0.247279921,0.06181998,0.494559842,20.39236299,1.510339026,0.989119683
875,17161,IL,Rock Island,0.162759313,0.013563276,0.488277939,37.65575274,2.091801363,0.72563527
876,17163,IL,St. Clair,0.148777422,0.011158307,0.464929442,18.94014874,1.986855384,0.699253881
877,17165,IL,Saline,0.280606109,0.040086587,0.761645154,11.55744825,2.560484146,0.881904915
878,17167,IL,Sangamon,0.135493875,0.025091458,0.386408459,19.75850871,2.68259487,0.802926668
879,17169,IL,Schuyler,0.134102186,0,0.536408743,11.62600165,0.980644388,0.402306558
880,17171,IL,Scott,0.189035917,0,0.56710775,26.26033366,2.241978897,0.378071834
881,17173,IL,Shelby,0.180212651,0.045053163,0.720850604,4.145158157,0.932179753,0.315372139
882,17175,IL,Stark,0.504540868,0,0.504540868,18.00821272,1.606826299,0
883,17177,IL,Stephenson,0.170361379,0.021295172,0.53237931,18.03502441,2.248066207,0.489788965
884,17179,IL,Tazewell,0.117691193,0.029422798,0.426630575,7.901728945,1.130204025,0.698791459
885,17181,IL,Union,0.226667422,0.056666856,0.566668556,19.48670712,1.788825405,0.623335411
886,17183,IL,Vermilion,0.173424009,0.012387429,0.421172594,91.16426527,5.561455206,0.545046886
887,17185,IL,Wabash,0.170546602,0,0.511639806,27.73912658,2.602334071,0.682186407
888,17187,IL,Warren,0.33839039,0,0.394788788,21.92788172,1.468710023,0.507585585
889,17189,IL,Washington,0.548020277,0,0.753527881,6.869053742,1.358702206,0.616522811
890,17191,IL,Wayne,0.241341861,0.060335465,0.603354652,39.98677933,6.213318591,0.362012791
891,17193,IL,White,0.411861614,0.068643602,0.617792422,22.13510651,1.322746546,0.549148819
892,17195,IL,Whiteside,0.13829824,0.01728728,0.39760744,17.67082818,1.557196532,0.535905681
893,17197,IL,Will,0.143585957,0.02051228,0.213913772,13.66408964,1.451730846,0.651997456
894,17199,IL,Williamson,0.239973603,0.0299967,0.434952155,31.54606335,2.585922389,0.674925758
895,17201,IL,Winnebago,0.181463969,0.017119242,0.400590271,8.034275034,1.992720113,0.712160483
896,17203,IL,Woodford,0.153960637,0,0.461881912,6.707777521,1.153458367,0.436221806
897,18001,IN,Adams,0.203695621,0.029099374,0.349192492,39.96050759,3.931652663,0.46558999
898,18003,IN,Allen,0.124857108,0.024971422,0.330177686,22.31824335,2.318654626,0.654806166
899,18005,IN,Bartholomew,0.164288693,0.037912775,0.315939795,20.69976095,2.929023041,1.162658444
900,18007,IN,Benton,0.227169468,0,0.454338937,11.42951798,1.325471028,0.567923671
901,18009,IN,Blackford,0.319948808,0,0.479923212,23.02965906,1.396642217,0.479923212
902,18011,IN,Boone,0.101791531,0.016965255,0.220548317,20.9499533,1.800015726,0.661644951
903,18013,IN,Brown,0.198899423,0,0.464098654,5.797602737,1.958441925,0.132599615
904,18015,IN,Carroll,0.199054491,0,0.34834536,24.55875077,1.542942487,0.597163474
905,18017,IN,Cass,0.155516964,0.025919494,0.336953423,93.74360548,2.914750163,0.803504316
906,18019,IN,Clark,0.15185215,0.026797438,0.330501737,29.99219382,1.994457709,0.73246331
907,18021,IN,Clay,0.223571934,0,0.558929836,16.20575447,3.709699925,0.633453814
908,18023,IN,Clinton,0.242262734,0.030282842,0.333111259,98.15854031,3.153634795,0.69650536
909,18025,IN,Crawford,0.187529301,0,0.656352555,99.99999976,1.75477712,0
910,18027,IN,Daviess,0.218313373,0.031187625,0.280688623,26.28259125,1.306304755,0.59256487
911,18029,IN,Dearborn,0.120406976,0.020067829,0.401356585,33.77727058,1.501165112,0.421424415
912,18031,IN,Decatur,0.230397051,0.038399508,0.307196068,53.71143046,2.08985587,0.76799017
913,18033,IN,DeKalb,0.165402519,0.023628931,0.354433969,17.82066213,2.079923621,0.614352213
914,18035,IN,Delaware,0.110766504,0.025561501,0.340820013,16.26384352,1.250277101,0.570873522
915,18037,IN,Dubois,0.237693423,0.023769342,0.475386846,30.30095082,3.793029252,0.831926981
916,18039,IN,Elkhart,0.195372184,0.025047716,0.31560122,16.88076853,0.113496114,0.641221527
917,18041,IN,Fayette,0.124849141,0.04161638,0.374547422,18.49196559,1.23774515,0.873943984
918,18043,IN,Floyd,0.159398536,0.026566423,0.411779552,61.34231122,5.453334554,0.850125526
919,18045,IN,Fountain,0.233658508,0,0.467317016,13.32369355,0.821509456,0.642560897
920,18047,IN,Franklin,0.261221647,0,0.478906352,15.99934597,1.400212608,0.653054116
921,18049,IN,Fulton,0.192891932,0.048222983,0.337560882,99.35701109,2.698940281,0.675121763
922,18051,IN,Gibson,0.209217526,0.029888218,0.508099707,19.90584759,1.29862418,0.567876143
923,18053,IN,Grant,0.115390163,0.028847541,0.663493437,31.3144463,1.092297543,0.663493437
924,18055,IN,Greene,0.273224044,0.030358227,0.51608986,20.38802711,1.253716753,0.698239223
925,18057,IN,Hamilton,0.107083024,0.024180038,0.196894592,32.00586794,2.478140596,0.749581167
926,18059,IN,Hancock,0.070489053,0.014097811,0.253760591,47.0440382,2.690497366,0.578010235
927,18061,IN,Harrison,0.102212909,0.025553227,0.408851638,33.57999847,3.039021442,0.562171002
928,18063,IN,Hendricks,0.066474334,0.046532034,0.259249904,97.43516796,0.742400999,0.771102277
929,18065,IN,Henry,0.162123822,0.020265478,0.425575033,22.1833217,0.104949275,0.486371466
930,18067,IN,Howard,0.144841821,0.036210455,0.398315007,9.484501346,0.549856905,0.784559862
931,18069,IN,Huntington,0.135182632,0.027036526,0.621840106,53.0083748,1.576815635,0.757022738
932,18071,IN,Jackson,0.208899102,0.023211011,0.510642249,99.99999991,2.205357002,0.789174384
933,18073,IN,Jasper,0.239120038,0,0.448350072,42.93322952,3.121430559,0.597800096
934,18075,IN,Jay,0.140409997,0.046803332,0.374426659,100,2.576723336,0.468033324
935,18077,IN,Jefferson,0.184309148,0.030718191,0.337900104,18.58803377,0.820731328,0.675800209
936,18079,IN,Jennings,0.071020205,0.035510103,0.426121231,22.54214721,1.52608147,0.426121231
937,18081,IN,Johnson,0.076820471,0.034918396,0.286330845,100,5.234698822,0.872959893
938,18083,IN,Knox,0.131157862,0.026231572,0.445936729,99.28680995,3.176620108,0.68202088
939,18085,IN,Kosciusko,0.21904676,0.012885104,0.347897795,15.10247918,2.368784656,0.695795591
940,18087,IN,LaGrange,0.186562192,0,0.3198209,15.1077056,2.97872474,0.293169159
941,18089,IN,Lake,0.170172076,0.012155148,0.429481907,27.16591318,4.124870088,0.814394937
942,18091,IN,LaPorte,0.152814483,0.026967262,0.467432537,21.99103388,0.576808882,0.629236107
943,18093,IN,Lawrence,0.173618647,0.021702331,0.542558271,8.805977544,3.00742772,0.499153609
944,18095,IN,Madison,0.168778961,0.015343542,0.345229693,33.36986244,2.234792626,0.575382821
945,18097,IN,Marion,0.16540131,0.022851497,0.327538121,99.65433865,4.626410256,0.871621379
946,18099,IN,Marshall,0.212657366,0.021265737,0.44658047,19.53974086,2.097611815,0.956958149
947,18101,IN,Martin,0.292397661,0,0.487329435,100.0000002,5.261746856,1.072124756
948,18103,IN,Miami,0.246669956,0,0.356301047,19.49635698,2.107957673,0.548155457
949,18105,IN,Monroe,0.14182486,0.014182486,0.283649721,31.72039917,0.839016654,0.765854247
950,18107,IN,Montgomery,0.1829874,0.026141057,0.679667486,34.44401162,2.563500797,0.7319496
951,18109,IN,Morgan,0.129765269,0.014418363,0.533479439,18.23510167,1.005169311,0.475805987
952,18111,IN,Newton,0.356023925,0,0.640843065,9.861692183,0.737027249,0.783252635
953,18113,IN,Noble,0.189147156,0.021016351,0.441343365,29.26435861,1.609849179,0.504392417
954,18115,IN,Ohio,0.16450074,0,0.493502221,24.21370902,1.596041064,0.16450074
955,18117,IN,Orange,0.203148807,0.050787202,0.457084815,14.06556275,1.210167612,0.507872016
956,18119,IN,Owen,0.09354537,0,0.327408793,50.7163015,1.349743729,0.280636109
957,18121,IN,Parke,0.175757221,0,0.468685922,10.61998031,1.650220838,0.234342961
958,18123,IN,Perry,0.205528723,0.051382181,0.411057445,22.05181685,1.935858498,0.667968349
959,18125,IN,Pike,0.234999217,0,0.70499765,11.34871082,1.700361266,0.548331506
960,18127,IN,Porter,0.066392245,0.018106976,0.337996886,32.959461,1.89628451,0.712207723
961,18129,IN,Posey,0.156256104,0,0.546896363,26.13531971,1.278462418,0.312512208
962,18131,IN,Pulaski,0.152392563,0,0.45717769,15.10507342,3.166909798,0.761962816
963,18133,IN,Putnam,0.052980132,0.026490066,0.529801325,24.72189742,0.960254575,0.503311258
964,18135,IN,Randolph,0.116211505,0.038737168,0.426108851,26.91513171,0.734888821,0.387371683
965,18137,IN,Ripley,0.419829969,0,0.48980163,29.51521105,0.804375429,0.524787461
966,18139,IN,Rush,0.292483182,0,0.526469728,11.69851244,1.668361836,0.584966364
967,18141,IN,St. Joseph,0.153936263,0.030036344,0.334154327,23.11450975,1.383161793,0.754663142
968,18143,IN,Scott,0.210163507,0.042032701,0.546425119,28.49584073,0.717792607,0.756588626
969,18145,IN,Shelby,0.15740595,0.022486564,0.404758157,16.9257322,0.701879104,0.6296238
970,18147,IN,Spencer,0.191966214,0,0.671881749,35.35194228,1.892504994,0.383932428
971,18149,IN,Starke,0.215396545,0,0.258475854,19.22816443,1.230125005,0.43079309
972,18151,IN,Steuben,0.205134216,0.058609776,0.703317313,22.99928695,0.954153945,0.703317313
973,18153,IN,Sullivan,0.188786105,0,0.377572211,35.68057401,1.533442077,0.471965263
974,18155,IN,Switzerland,0.287797391,0,0.287797391,26.92165036,2.476972362,0.383729854
975,18157,IN,Tippecanoe,0.107034414,0.033800341,0.219702219,25.59245798,2.68303807,0.749240901
976,18159,IN,Tipton,0.127429118,0,0.50971647,18.70767294,1.392490555,0.573431029
977,18161,IN,Union,0.135832654,0,0.407497963,50.42768666,2.917743977,0.679163271
978,18163,IN,Vanderburgh,0.215638788,0.016587599,0.37045638,14.48004512,0.621405281,0.906788751
979,18165,IN,Vermillion,0.187032419,0,0.623441397,99.9999998,3.936068119,0.623441397
980,18167,IN,Vigo,0.15678607,0.02766813,0.43346737,24.85822623,2.918770535,0.78393035
981,18169,IN,Wabash,0.216309756,0.030901394,0.525323692,20.53108831,0.883106528,0.803436235
982,18171,IN,Warren,0.239750659,0,0.599376648,9.081013529,0.012559523,0.11987533
983,18173,IN,Warrick,0.148851364,0.033078081,0.248085606,29.10529333,1.587285589,0.41347601
984,18175,IN,Washington,0.250707353,0,0.429784034,43.3903496,2.395469623,0.358153361
985,18177,IN,Wayne,0.131682908,0.029262868,0.409680157,26.87817178,1.895682399,0.658414538
986,18179,IN,Wells,0.108491248,0.036163749,0.361637495,98.6399409,3.497001068,0.542456242
987,18181,IN,White,0.040939982,0.040939982,0.61409973,71.58454725,5.842718315,0.695979694
988,18183,IN,Whitley,0.14996101,0.029992202,0.479875232,38.77460713,1.62581029,0.629836243
989,19001,IA,Adair,0.401015907,0,0.935703783,30.52040768,2.942726221,0.401015907
990,19003,IA,Adams,0.255689082,0,0.511378164,10.54221346,0.403725952,0.767067246
991,19005,IA,Allamakee,0.561916134,0,0.421437101,18.23745028,0.032745075,0.280958067
992,19007,IA,Appanoose,0.393700787,0.078740157,0.787401575,24.61561659,2.554434892,0.787401575
993,19009,IA,Audubon,0.169204738,0,0.507614213,47.03082918,4.128286742,0
994,19011,IA,Benton,0.11615751,0,0.619506718,17.95750496,0.229540693,0.193595849
995,19013,IA,Black Hawk,0.159308147,0.030344409,0.439993931,66.56301177,3.259991555,0.614474283
996,19015,IA,Boone,0.152700897,0,0.381752243,32.77661516,0.57041462,0.26722657
997,19017,IA,Bremer,0.163405368,0.040851342,0.531067446,47.00526201,3.042590062,0.40851342
998,19019,IA,Buchanan,0.143252793,0.047750931,0.573011174,99.99999993,1.492482484,0.382007449
999,19021,IA,Buena Vista,0.194250194,0.048562549,0.534188034,10.83794055,2.076990797,0.437062937
1000,48353,TX,Nolan,0.134012329,0.067006165,0.871080139,2.038207886,3.597326532,0.804073975
1001,48355,TX,Nueces,0.077655159,0.017256702,0.517701062,30.95166444,2.876710945,0.811064997
1002,48357,TX,Ochiltree,0.186428039,0,0.372856078,8.583262262,4.213835956,0.279642058
1003,48359,TX,Oldham,0.485436893,0,0.970873786,1.233901939,4.076304542,0.970873786
1004,48361,TX,Orange,0.144618388,0.012051532,0.735143473,26.07600471,1.642883303,0.771298071
1005,48363,TX,Palo Pinto,0.251292361,0.035898909,0.717978173,6.044011308,6.312528991,1.07696726
1006,48365,TX,Panola,0.166527893,0.041631973,0.666111574,7.743966402,2.677288167,0.333055787
1007,48367,TX,Parker,0.075180433,0.016706763,0.367548784,0.13396402,4.271015556,0.701684042
1008,48369,TX,Parmer,0.294608661,0,0.491014436,20.7957759,9.343724831,0.294608661
1009,48371,TX,Pecos,0.256098342,0.064024585,0.832319611,33.86690313,1.149610597,0.512196684
1010,48373,TX,Polk,0.131417557,0.021902926,0.459961451,7.530937161,2.210222011,0.416155598
1011,48375,TX,Potter,0.130788409,0.024522827,0.531327911,26.28393394,2.487384738,0.972738791
1012,48377,TX,Presidio,0.132890365,0,0.531561462,23.55959389,2.833543975,0.797342193
1013,48379,TX,Rains,0.182765238,0,0.365530476,0.563983642,5.635864435,0.639678333
1014,48381,TX,Randall,0.047968533,0.023984266,0.415727283,6.673741789,9.805700045,0.655569946
1015,48383,TX,Reagan,0.287769784,0,0,9.779245364,4.703871531,0.287769784
1016,48385,TX,Real,0.296823983,0,0.89047195,25.48179255,1.889620189,0.593647967
1017,48387,TX,Red River,0.236332125,0,0.945328502,11.72922637,4.307335395,0.315109501
1018,48389,TX,Reeves,0.144948543,0,0.507319901,11.52805018,2.105048462,0.289897087
1019,48391,TX,Refugio,0.413280066,0,1.102080176,15.47106455,2.568936368,1.239840198
1020,48393,TX,Roberts,1.170960187,0,0,30.88442224,1.541983744,0
1021,48395,TX,Robertson,0.241764884,0,1.027500756,6.745697459,4.39502149,0.423088546
1022,48397,TX,Rockwall,0.072270871,0.02409029,0.421580082,37.83275399,8.194493324,0.807024729
1023,48399,TX,Runnels,0.287108814,0,0.957029381,4.387668879,4.628380626,0.669920567
1024,48401,TX,Rusk,0.129567245,0.018509606,0.425720949,6.066245829,5.719705749,0.555288195
1025,48403,TX,Sabine,0.191699415,0,0.766797661,20.51377861,2.640493842,0.287549123
1026,48405,TX,San Augustine,0.1134044,0,0.567022,10.52803331,1.20629117,0.1134044
1027,48407,TX,San Jacinto,0.147460001,0,0.294920003,13.33698453,8.967327312,0.147460001
1028,48409,TX,San Patricio,0.137195122,0.030487805,0.609756098,1.597849362,5.98499152,0.792682927
1029,48411,TX,San Saba,0.499833389,0,1.166277907,0,6.403931809,0.666444518
1030,48413,TX,Schleicher,0.306372549,0,0.612745098,1.98378026,4.671143638,0
1031,48415,TX,Scurry,0.116781502,0,0.759079762,17.96136569,1.248864949,1.167815018
1032,48417,TX,Shackelford,0.297973778,0,1.191895113,2.157989341,3.723835714,0.595947557
1033,48419,TX,Shelby,0.230600715,0.038433452,0.576501787,0.199615639,10.99442149,0.30746762
1034,48421,TX,Sherman,0.650829808,0,0.325414904,12.40309844,10.69778039,0.325414904
1035,48423,TX,Smith,0.097755806,0.023275192,0.484123992,15.4411514,1.542730898,0.819286755
1036,48425,TX,Somervell,0.348918353,0,0.814142824,5.899329648,7.701265099,0.930448942
1037,48427,TX,Starr,0.129838513,0.016229814,0.405745354,4.261399407,8.08512497,0.373285726
1038,48429,TX,Stephens,0.105663567,0,0.73964497,23.12943624,1.428351039,0.633981403
1039,48431,TX,Sterling,0.839630563,0,0,0.045857346,2.960242807,0.839630563
1040,48433,TX,Stonewall,0.677966102,0,0.677966102,0,4.413499228,0.677966102
1041,48435,TX,Sutton,0.253164557,0,1.518987342,22.69037264,4.902441428,1.012658228
1042,48437,TX,Swisher,0.126726651,0,0.506906602,17.60199978,3.114533711,0.253453301
1043,48439,TX,Tarrant,0.127117314,0.021806736,0.467515144,12.33151324,2.893270484,0.756853299
1044,48441,TX,Taylor,0.089905824,0.022476456,0.636832918,22.84910854,5.495745777,0.944011148
1045,48443,TX,Terrell,0,0,2.181025082,6.487043173,4.829527772,1.090512541
1046,48445,TX,Terry,0.079283279,0,0.554982954,24.00839548,3.40434146,0.634266233
1047,48447,TX,Throckmorton,0.624609619,0,0.624609619,0.353681702,3.365004544,0
1048,48449,TX,Titus,0.275541132,0.030615681,0.734776352,23.1669959,1.94379297,0.67354499
1049,48451,TX,Tom Green,0.088276057,0.026482817,0.547311553,17.37292626,7.188619808,0.741518878
1050,19125,IA,Marion,0.269307879,0.059846195,0.568538855,7.84563118,2.186209978,0.688231246
1051,19127,IA,Marshall,0.22028049,0.02447561,0.538463421,9.448290048,6.450914026,0.562939031
1052,19129,IA,Mills,0.20219721,0,0.471793489,9.746172821,1.943731686,0.13479814
1053,19131,IA,Mitchell,0.466200466,0,0.652680653,8.313022378,4.448519138,0.372960373
1054,19133,IA,Monona,0.219202104,0,0.98640947,3.243650841,8.684969381,0.657606313
1055,19135,IA,Monroe,0.248046633,0,0.992186531,16.64245012,2.824336886,0.372069949
1056,19137,IA,Montgomery,0.283929585,0,0.567859171,0.189766907,8.075388228,0.567859171
1057,19139,IA,Muscatine,0.209892955,0.023321439,0.513071667,17.7529384,1.044939125,0.7696075
1058,19141,IA,O'Brien,0.493931696,0,0.846740051,8.928767376,1.08027771,0.77617838
1059,19143,IA,Osceola,0.322945261,0,0.322945261,9.935470357,5.976979428,0.16147263
1060,19145,IA,Page,0.254566283,0,0.509132565,32.66630899,1.412042851,0.572774136
1061,19147,IA,Palo Alto,0.323450135,0,0.754716981,0.300769786,10.67231491,0.64690027
1062,19149,IA,Plymouth,0.200746778,0.040149356,0.321194845,5.317277778,8.19197786,0.521941623
1063,19151,IA,Pocahontas,0.41958042,0,0.839160839,1.487340417,1.437679518,0.41958042
1064,19153,IA,Polk,0.1577607,0.020283519,0.394401749,11.10804407,4.630728802,0.745982736
1065,19155,IA,Pottawattamie,0.129153079,0.021525513,0.570426098,11.1913085,4.075147248,0.742630202
1066,19157,IA,Poweshiek,0.266865927,0.053373185,0.693851409,0.016327855,8.470212525,0.480358668
1067,19159,IA,Ringgold,0.392464678,0,1.177394035,3.743862072,10.0553886,0.784929356
1068,19161,IA,Sac,0.492465281,0,0.78794445,0,10.48362195,0.196986112
1069,19163,IA,Scott,0.142180937,0.023696823,0.521330103,1.110755945,7.001324213,0.793843565
1070,19165,IA,Shelby,0.165713812,0,0.745712155,7.777921588,5.347536211,0.579998343
1071,19167,IA,Sioux,0.262635695,0.029181744,0.52527139,1.415297365,2.234094931,0.641998366
1072,19169,IA,Story,0.1426377,0.021944262,0.340136054,2.810361733,3.817422973,0.724160632
1073,19171,IA,Tama,0.285127737,0,0.684306569,1.664787408,3.674470007,0.399178832
1074,19173,IA,Taylor,0.322164948,0,0.644329897,22.02869577,2.446912304,0.161082474
1075,19175,IA,Union,0.158805781,0.07940289,0.635223122,4.732906631,8.0495283,0.476417342
1076,19177,IA,Van Buren,0.805477245,0,0.939723453,0.030155029,2.902962448,0.268492415
1077,19179,IA,Wapello,0.16965447,0.028275745,0.565514901,9.59791326,1.970731703,0.735169372
1078,19181,IA,Warren,0.10663027,0.021326054,0.469173189,0.80038352,8.366867981,0.447847135
1079,19183,IA,Washington,0.182531715,0.045632929,0.547595145,2.361393848,3.295529353,0.36506343
1080,19185,IA,Wayne,0.472887768,0,0.78814628,3.36870533,2.079532234,0.315258512
1081,19187,IA,Webster,0.13414536,0.026829072,0.563410512,0.298623014,9.354740783,0.697555872
1082,19189,IA,Winnebago,0.283018868,0,0.660377358,12.44215166,4.078573455,0.566037736
1083,19191,IA,Winneshiek,0.237405631,0.047481126,0.474811263,14.32382607,2.842300638,0.427330136
1084,19193,IA,Woodbury,0.195459476,0.029318921,0.478875717,0,5.752344559,0.938205487
1085,19195,IA,Worth,0.265992818,0,0.664982045,18.30953593,3.317503776,0.398989227
1086,19197,IA,Wright,0.384881841,0,0.846740051,0.796346797,3.79993906,0.692787314
1087,20001,KS,Allen,0.150161424,0.075080712,0.525564982,4.056318777,7.189517954,0.525564982
1088,20003,KS,Anderson,0.378931413,0,0.631552356,21.70155244,6.857651409,0.631552356
1089,20005,KS,Atchison,0.178433355,0.059477785,0.47582228,10.13132533,6.926750071,0.773211206
1090,20007,KS,Barber,0.822875951,0,1.234313927,4.464106513,3.04148234,0.617156964
1091,20009,KS,Barton,0.145153681,0.03628842,0.290307363,14.35836964,1.863202899,0.798345248
1092,20011,KS,Bourbon,0.134255219,0.06712761,0.402765658,0.59097165,4.769533177,0.671276096
1093,20013,KS,Brown,0.202408663,0.101204332,0.708430321,10.31314259,5.386223744,0.607225989
1094,20015,KS,Butler,0.121530679,0.015191335,0.319018032,40.75079892,1.819990238,0.622844729
1095,20017,KS,Chase,0.362713094,0,0.362713094,6.943170782,2.61418384,0
1096,20019,KS,Chautauqua,0.280033604,0,1.120134416,1.453798751,9.411000771,0
1097,20021,KS,Cherokee,0.18844813,0,0.471120324,0.759094456,4.137156532,0.612456421
1098,20023,KS,Cheyenne,1.120238984,0,0.74682599,5.939982411,10.16649862,0
1099,20025,KS,Clark,0.458505273,0,0.458505273,1.211010319,6.744524598,0.917010546
1100,20027,KS,Clay,0.234439104,0,0.351658657,1.936192846,4.741408768,0.351658657
1101,20029,KS,Cloud,0.212833883,0.106416942,0.425667766,14.00310341,4.858125571,0.638501649
1102,20031,KS,Coffey,0.235238767,0,0.823335686,74.72997543,6.421213512,0.940955069
1103,20033,KS,Comanche,1.045478306,0,2.090956613,2.525970645,6.447529124,0
1104,20035,KS,Cowley,0.110229277,0.055114638,0.385802469,6.959522412,4.75051711,0.440917108
1105,20037,KS,Crawford,0.17784101,0.025405859,0.635146465,2.434080754,4.152590871,0.457305455
1106,20039,KS,Decatur,0.348310693,0,0,16.83615973,1.222651585,0.348310693
1107,20041,KS,Dickinson,0.202408663,0,0.506021658,9.058507193,1.102855955,0.506021658
1108,20043,KS,Doniphan,0.381485249,0,0.508646999,13.07879065,2.146598649,0.12716175
1109,20045,KS,Douglas,0.141763538,0.026580663,0.274666856,0,2.976578477,0.886022115
1110,20047,KS,Edwards,0.335683115,0,1.007049345,7.261306913,2.275642422,0
1111,20049,KS,Elk,0,0,1.102941176,7.189446493,6.373063845,0.367647059
1112,20051,KS,Ellis,0.172099267,0.034419853,0.585137507,12.18188408,3.153931845,0.963755894
1113,20053,KS,Ellsworth,0.153988297,0,0.923929781,28.75962469,6.545834925,0.461964891
1114,20055,KS,Finney,0.134408602,0.053763441,0.376344086,5.976902875,4.893870004,0.61827957
1115,20057,KS,Ford,0.230202578,0.028775322,0.345303867,10.57560279,1.202751015,0.431629834
1116,20059,KS,Franklin,0.115803289,0.038601096,0.579016444,8.824086495,4.277878101,0.656218637
1117,20061,KS,Geary,0.05261358,0.02630679,0.368295057,13.19350173,5.850808528,0.736590114
1118,20063,KS,Gove,1.099303774,0,0.732869183,0.57468391,2.466797957,1.465738366
1119,20065,KS,Graham,0.77579519,0,1.163692785,12.81429644,5.766468166,0.77579519
1120,20067,KS,Grant,0.252429635,0,0.252429635,6.182991468,6.107377304,0.631074088
1121,20069,KS,Gray,0.331674959,0,0.331674959,27.06630406,3.29570931,0.165837479
1122,20071,KS,Greeley,0.770416025,0,0,1.701383201,1.797018038,0.770416025
1123,20073,KS,Greenwood,0.309885342,0,0.619770685,36.69623559,2.979727731,0.309885342
1124,20075,KS,Hamilton,0.378931413,0,0.378931413,39.71377196,3.42586153,0
1125,20077,KS,Harper,0.676704449,0,0.676704449,38.97247759,8.942174037,0.507528337
1126,20079,KS,Harvey,0.172156548,0.028692758,0.373005853,20.97521283,6.41529368,0.746011707
1127,20081,KS,Haskell,0.234962406,0,0.704887218,41.14321617,2.78853044,0
1128,20083,KS,Hodgeman,0.50942435,0,0.50942435,28.798552,8.139175195,0.50942435
1129,20085,KS,Jackson,0.223064912,0,0.371774853,25.32912503,2.790834934,0.297419883
1130,20087,KS,Jefferson,0.158353127,0,0.63341251,33.09629732,5.240376085,0.316706255
1131,20089,KS,Jewell,0.984898227,0,0,21.92940682,2.62666035,0.656598818
1132,20091,KS,Johnson,0.13216339,0.023217893,0.226820953,11.20004258,3.70729942,0.76440447
1133,20093,KS,Kearny,0.252016129,0,0.504032258,24.58606852,2.923212485,0.756048387
1134,20095,KS,Kingman,0.127177922,0,0.127177922,20.27739034,7.20466696,0.63588961
1135,20097,KS,Kiowa,0,0,0.801282051,8.477298129,7.115370501,0
1136,20099,KS,Labette,0.234918248,0.04698365,0.469836497,22.662398,5.412970976,0.422852847
1137,20101,KS,Lane,0.58685446,0,0.58685446,25.2950847,5.687541815,0.58685446
1138,20103,KS,Leavenworth,0.077181338,0.012863556,0.295861794,28.24117017,2.655222215,0.450224469
1139,20105,KS,Lincoln,0.315059861,0,0.945179584,12.17300444,1.581420489,0
1140,20107,KS,Linn,0.317762949,0,1.271051795,15.15357276,7.379086495,0.211841966
1141,20109,KS,Logan,0.359195402,0,0.718390805,16.20263847,5.051373778,0.359195402
1142,20111,KS,Lyon,0.26668247,0.029631386,0.503733555,10.59142921,4.017778198,0.622259097
1143,20113,KS,McPherson,0.204387519,0.034064586,0.306581278,22.63941058,4.548262082,0.613162556
1144,20115,KS,Marion,0.40495667,0,0.485948004,16.13197784,2.927212963,0.323965336
1145,20117,KS,Marshall,0.698463381,0.099780483,0.898024346,15.39218931,3.924490087,0.498902415
1146,20119,KS,Meade,0.454959054,0,0.909918107,22.94566655,6.124859568,0.682438581
1147,20121,KS,Miami,0.091990678,0.030663559,0.398626273,12.08665823,0.89527455,0.459953391
1148,20123,KS,Mitchell,0.314712825,0,0.786782061,7.250536032,3.491613733,0.786782061
1149,20125,KS,Montgomery,0.087059984,0.05803999,0.464319916,25.90807868,2.432593739,0.899619838
